Våglängd (nm);Intensitet Källa #2;;Namnlös.sp;;;Källa #2;
897,099;4,077
897,400;4,126
897,702;4,126
898,003;4,077
898,304;4,102
898,606;4,102
898,907;4,053
899,208;4,175
899,509;4,150
899,810;4,297
900,111;4,150
900,411;4,077
900,712;4,175
901,013;4,126
901,314;4,102
901,614;4,102
901,915;4,175
902,215;4,150
902,516;4,272
902,816;4,077
903,116;4,175
903,417;4,175
903,717;4,053
904,017;4,150
904,317;4,126
904,617;4,297
904,917;4,150
905,217;4,199
905,517;4,224
905,817;4,224
906,117;4,077
906,416;4,175
906,716;4,175
907,016;4,150
907,315;4,102
907,615;4,102
907,914;4,102
908,213;4,028
908,513;4,102
908,812;4,175
909,111;4,248
909,410;4,102
909,709;4,248
910,008;4,272
910,307;4,102
910,606;4,004
910,905;4,102
911,204;4,248
911,502;4,102
911,801;4,102
912,100;4,102
912,398;4,248
912,697;4,126
912,995;4,102
913,294;4,224
913,592;4,102
913,890;4,126
914,188;4,150
914,487;4,224
914,785;4,297
915,083;4,126
915,381;4,199
915,679;4,321
915,976;4,102
916,274;4,077
916,572;4,175
916,870;4,175
917,167;4,102
917,465;4,199
917,762;4,199
918,060;4,126
918,357;4,102
918,655;4,175
918,952;4,126
919,249;4,102
919,546;4,199
919,843;4,199
920,140;4,150
